Date,Open,High,Low,Close,Adj Close,Volume
2020-06-18,239.000000,239.000000,228.600006,234.000000,234.000000,29789263
2020-06-19,234.000000,235.600006,233.399994,233.600006,233.600006,7588265
2020-06-22,229.800003,230.000000,226.800003,228.000000,228.000000,8716948
2020-06-23,227.000000,231.600006,226.000000,230.000000,230.000000,5800950
2020-06-24,232.600006,235.399994,231.800003,234.800003,234.800003,7307560
2020-06-26,234.800003,236.000000,233.399994,234.399994,234.399994,3147850
2020-06-29,232.000000,232.199997,228.199997,229.800003,229.800003,4125307
2020-06-30,231.199997,232.800003,228.399994,231.800003,231.800003,2175206
2020-07-02,232.399994,235.800003,231.399994,235.800003,235.800003,4620079
2020-07-03,236.199997,236.800003,234.399994,235.600006,235.600006,4343783
2020-07-06,237.000000,245.000000,236.000000,244.800003,244.800003,5452223
2020-07-07,248.399994,248.600006,240.199997,242.000000,242.000000,4434131
2020-07-08,237.000000,247.600006,236.600006,247.600006,247.600006,4511655
2020-07-09,252.600006,271.600006,252.000000,266.000000,266.000000,11022464
2020-07-10,264.000000,266.000000,257.000000,260.399994,260.399994,5766817
2020-07-13,256.799988,259.000000,252.199997,255.600006,255.600006,5257759
2020-07-14,243.199997,244.399994,238.600006,241.800003,241.800003,9143476
2020-07-15,242.199997,243.399994,239.000000,241.199997,241.199997,3617890
2020-07-16,243.800003,244.000000,233.000000,235.000000,235.000000,5553074
2020-07-17,239.000000,244.199997,238.800003,240.600006,240.600006,3488903
2020-07-20,242.199997,243.600006,238.000000,241.800003,241.800003,2322904
2020-07-21,251.199997,254.199997,248.199997,254.199997,254.199997,4671746
2020-07-22,244.399994,248.199997,242.000000,242.199997,242.199997,8166401
2020-07-23,241.399994,243.800003,238.600006,241.600006,241.600006,4145525
2020-07-24,235.000000,238.600006,231.800003,234.800003,234.800003,7106385
2020-07-27,236.000000,239.000000,234.199997,236.800003,236.800003,2997808
2020-07-28,242.000000,245.000000,241.199997,243.399994,243.399994,3109197
2020-07-29,239.199997,240.000000,238.199997,239.800003,239.800003,2066347
2020-07-30,241.600006,242.800003,239.800003,240.800003,240.800003,1537150
2020-07-31,243.199997,244.000000,238.800003,240.800003,240.800003,1722539
2020-08-03,245.000000,247.399994,245.000000,247.199997,247.199997,3302847
2020-08-04,250.000000,252.000000,248.000000,252.000000,252.000000,3337203
2020-08-05,251.600006,253.000000,249.199997,253.000000,253.000000,1656440
2020-08-06,253.600006,254.800003,250.399994,254.000000,254.000000,1840278
2020-08-07,250.800003,250.800003,241.199997,246.399994,246.399994,4084993
2020-08-10,241.800003,243.399994,239.000000,240.399994,240.399994,2688482
2020-08-11,240.399994,244.000000,240.399994,242.399994,242.399994,2721861
2020-08-12,239.000000,241.600006,236.800003,241.000000,241.000000,3717897
2020-08-13,244.399994,245.600006,243.000000,244.399994,244.399994,1825042
2020-08-14,244.399994,244.399994,242.399994,243.000000,243.000000,1421558
2020-08-17,241.600006,246.600006,238.000000,242.600006,242.600006,4163589
2020-08-18,256.000000,266.000000,255.800003,265.600006,265.600006,17077458
2020-08-19,268.399994,279.600006,268.399994,278.000000,278.000000,7451163
2020-08-20,279.399994,280.000000,274.000000,279.799988,279.799988,4811896
2020-08-21,286.600006,291.000000,285.600006,287.600006,287.600006,6479102
